,hps,fit,pred
decision_tree-hepatitis_data,1.5384894859998894,0.0010130199989362154,0.00014990199997555465
adaboost-hepatitis_data,17.76642902200183,0.06815194499722566,0.008487293998769019
samba-hepatitis_data,57.07322975599891,0.1905253779987106,0.009845743999903789
random_forest-hepatitis_data,41.11996040300073,0.20379422099722433,0.01421226199818193
random_scm-hepatitis_data,33.19022132799728,0.05860423200283549,0.003926491001038812
scm-hepatitis_data,1.9584434809985396,0.0009320870012743399,0.00011684200217132457
