,fit,hps,pred
decision_tree-australian,0.0015055812007631175,1.3835160580987576,0.0001763327993103303
adaboost-australian,0.18585362490048282,20.985901539500627,0.017497082999761916
samba-australian,4.899029956202139,195.31770991550076,0.05827791040137527
random_forest-australian,0.24056599000032292,34.44745466360182,0.016390959399723216
random_scm-australian,0.48152894110098715,37.474856531099064,0.02648158050069469
scm-australian,0.002138013699732255,1.7745587420009543,0.00013690120031242258
