,fit,hps,pred
decision_tree-australian,0.0011104060715641571,0.11870292372993134,1.169098190978742e-05
adaboost-australian,0.12394794124909381,2.7583584538289285,0.010460749644570565
samba-australian,2.531283879754219,47.26609717109708,0.007576747277548825
random_forest-australian,0.16765704505264287,2.3410855369839516,0.010664914442155702
random_scm-australian,0.2821413725913816,5.014139391678923,0.012664838650126607
scm-australian,0.0010185130419849751,0.13741307514411838,2.1172685779202068e-05
