,hps,fit,pred
decision_tree-zoo_data,1.2261380429990822,0.0006742039986420423,0.00014414999895961955
adaboost-zoo_data,1.5171284479947644,0.003274702001363039,0.0006880380024085753
samba-zoo_data,3.317669913005375,0.011163966999447439,0.0053456049936357886
random_forest-zoo_data,28.15223760799563,0.4666390490019694,0.034557617000245955
random_scm-zoo_data,26.787840696000785,0.07720284699462354,0.006040687003405765
scm-zoo_data,1.6789662829978624,0.0006941879983060062,0.00011030099994968623
