,hps,fit,pred
decision_tree-yeast_data,1.6110089690046152,0.005660531009198166,0.0002227890072390437
adaboost-yeast_data,22.664407475996995,0.014061541005503386,0.0018468510097591206
samba-yeast_data,885.3276055890019,0.4696354259940563,0.2548773739981698
random_forest-yeast_data,41.2931609780062,0.1021145959966816,0.005700620997231454
random_scm-yeast_data,50.677107506999164,0.367792457996984,0.02197832400270272
scm-yeast_data,2.4912953339953674,0.0033337019995087758,0.00016270100604742765
