,hps,fit,pred
decision_tree-metabolomics_bleuets,9.251094039002055,0.4643801780002832,0.0008384060020034667
adaboost-metabolomics_bleuets,66.47994933100199,6.966873723999015,0.06566407200079993
samba-metabolomics_bleuets,720.3491445619984,13.557088285000646,0.05719873199996073
random_forest-metabolomics_bleuets,48.77025521500036,0.3373875399993267,0.008823688000120455
random_scm-metabolomics_bleuets,223.01140892800322,2.958328288001212,0.0669617970015679
scm-metabolomics_bleuets,8.491245100001834,0.13445967699954053,0.000731022002582904
