,fit,hps,pred
decision_tree-ionosphere_data,0.00380194585721222,0.08890239365981577,6.045927867735544e-06
adaboost-ionosphere_data,0.1343028352134285,1.4143734388772455,0.007039207450931796
samba-ionosphere_data,1.8818479575467129,15.48272744690436,0.00715248906356523
random_forest-ionosphere_data,0.21232611851265315,2.9196642435845073,0.011332866452065087
random_scm-ionosphere_data,0.2783417378316905,4.199933301522585,0.012267014689372779
scm-ionosphere_data,0.0006727309870638865,0.1990739520809838,1.2741388428915416e-05
