,hps,fit,pred
decision_tree-yeast_data,1.885760772987851,0.003188316011801362,0.00029636899125762284
adaboost-yeast_data,28.74676284698944,0.125236184001551,0.011393352004233748
samba-yeast_data,1117.4400526109966,0.475222296998254,0.14419418400211725
random_forest-yeast_data,52.64241164800478,0.1513574059936218,0.009853431009105407
random_scm-yeast_data,59.05543754299288,0.6494943020079518,0.0355258519994095
scm-yeast_data,1.973969220998697,0.002544607996242121,0.00014501898840535432
