,fit,hps,pred
decision_tree-bupa_data,0.0015957147996232379,1.9732238071999746,0.00016066719981608913
adaboost-bupa_data,0.15182549879973523,19.69520479199964,0.016402487899540574
samba-bupa_data,2.892725973099368,119.82569372420002,0.03006405990017811
random_forest-bupa_data,0.38365936599948325,39.25456761849928,0.023353706399939257
random_scm-bupa_data,0.36977940569995554,34.64738379749906,0.025595513399457558
scm-bupa_data,0.0011692781994497637,1.9091471396000999,0.00013861139996151906
