,fit,hps,pred
decision_tree-Abalone_data,0.016574667802342447,2.3176260712978545,0.000309599497995805
adaboost-Abalone_data,0.8006332889992336,47.88696333489861,0.036799398800940256
samba-Abalone_data,127.28329334240115,4488.1211760062015,1.253542695500073
random_forest-Abalone_data,1.229375225102558,66.75573966740339,0.06598522750136908
random_scm-Abalone_data,0.7946095466009865,65.61303355429918,0.02611431600234937
scm-Abalone_data,0.006875036602286855,2.030356688599568,0.0002134408976417035
