,hps,fit,pred
decision_tree-yeast_data,2.29127160400094,0.005297150011756457,0.0002389959990978241
adaboost-yeast_data,33.50402261898853,0.3979735739994794,0.03547436399094295
samba-yeast_data,1089.6291165260045,0.3937068770028418,0.2805192550003994
random_forest-yeast_data,69.9297700800089,0.5457875709980726,0.036499795998679474
random_scm-yeast_data,57.62419641300221,0.44335817798855714,0.023444317004759796
scm-yeast_data,2.8811603219946846,0.003492003001156263,0.00022897600138094276
