,hps,fit,pred
decision_tree-Abalone_data,2.292058184997586,0.021268879005219787,0.00042334000318078324
adaboost-Abalone_data,47.31194265099475,0.6719890599997598,0.026200202999461908
samba-Abalone_data,4565.564518559004,46.92187570400711,0.980610821992741
random_forest-Abalone_data,57.415807049008436,1.4140433089924045,0.0804568180028582
random_scm-Abalone_data,62.56222118200094,0.3035872600012226,0.009754450002219528
scm-Abalone_data,2.1526883299957262,0.008346253001946025,0.00019869799143634737
