,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.0,0.0,0.0,0.02052231306577253,0.011665473790403768,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.31295800954798086,0.0695258243081915,0.0,0.10375199102387854,0.05110588517700698,0.0
3,0.013119213624891286,0.03629253718784805,0.0,0.031162601141439483,0.027595744450417514,0.0
4,0.14507753520252967,0.09157674214316526,0.05,0.12443720960242866,0.07776982526935845,0.5
5,0.12136204676830349,0.07532184270618202,0.0,0.03862648728072892,0.09533075355598777,0.0
6,0.0,0.026156441070603092,0.0,0.1201072235423586,0.05288348118316375,0.0
7,0.15497448005514733,0.09025805746770921,0.0,0.035692281795438804,0.07275241718746435,0.0
8,0.014592913042232517,0.010677150153879936,0.0,0.013612704971573557,0.0028803638988651277,0.0
9,0.022509269456629327,0.044941943934300545,0.0,0.023711991268817977,0.05748204476430842,0.0
10,0.0,0.013154943527553293,0.05,0.008656329387093369,0.005363436225472996,0.0
11,0.0,0.011362678160459303,0.0,0.023032427142307414,0.036107418875059284,0.0
12,0.0,0.0046912470234904205,0.0,0.01085380371360272,0.0,0.0
13,0.03256486818919889,0.03728651091331081,0.15,0.04410470135323601,0.043745526714014125,0.0
14,0.0,0.014611857094872728,0.05,0.012708440281435302,0.01152145559546051,0.0
15,0.02062790433585302,0.045466923554671475,0.0,0.026158055177317233,0.058327368952018836,0.0
16,0.0,0.005319685923008999,0.0,0.005501839206105117,0.0,0.0
17,0.0,0.025187811475415687,0.0,0.024291027527203482,0.02177555107542037,0.0
18,0.0,0.013292511703352685,0.0,0.006016637710912005,0.0,0.0
19,0.0,0.0,0.05,0.015488813940073376,0.0028803638988651277,0.0
20,0.030763956275572095,0.03756584534467519,0.1,0.020772056264702778,0.004860614079334903,0.0
21,0.02605728487156221,0.03157146776987091,0.05,0.021954917691627746,0.02592327508978615,0.0
22,0.0,0.013412913440816403,0.05,0.015542379982461385,0.0033812967508416716,0.0
23,0.0,0.05483121924746411,0.0,0.03479404841586115,0.07776982526935845,0.0
24,0.0,0.01091309224419661,0.0,0.009616297078376664,0.006665985023087867,0.0
25,0.005482637488600906,0.02774943373542831,0.0,0.005991390438565488,0.01601143461427968,0.0
26,0.0,0.05459321099998014,0.45,0.08232775200934572,0.0944347878270781,0.5
27,0.0,0.029626647421629418,0.0,0.02224268438233625,0.012961637544893075,0.0
28,0.009895321112468847,0.015468831300913543,0.0,0.009671911496046707,0.015553965053871691,0.0
29,0.0,0.007377950897547759,0.0,0.007806943262032293,0.0,0.0
30,0.010115275844696498,0.029883337751990213,0.0,0.013517167033029943,0.016664962557719668,0.0
31,0.0,0.006483736843096924,0.0,0.013668900368928998,0.012961637544893075,0.0
32,0.0,0.030376475946944058,0.0,0.02877484041279949,0.02592327508978615,0.0
33,0.07989928418433302,0.035021128707431376,0.0,0.024881832032162234,0.05770019294178207,0.0
