,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.0,0.019372140508580507,0.0,0.028827563139463407,0.03259978665088686,0.09090909090909091
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.009011269132726617,0.007643371127319683,0.0,0.04469862074428596,0.02131524511788756,0.0
3,0.0,0.0020096940832610125,0.027777777777777776,0.0315561986901017,0.02695751588438721,0.0
4,0.0,0.0,0.0,0.0,0.007702147395539202,0.0
5,0.0,0.001955700950232776,0.0,0.009050087211858682,0.0056161491425806695,0.0
6,0.031070058840767936,0.0077194806582276355,0.0,0.015256079440143762,0.050974211854114,0.09090909090909091
7,0.0,1.773186233330868e-08,0.0,0.011128369116989665,0.009802733048868077,0.0
8,0.18274686170880944,0.017379454105115096,0.027777777777777776,0.06519271376048713,0.05287820423475953,0.09090909090909091
9,0.005828813119581027,0.007441451931125333,0.0,0.011167923969572212,0.005285787428311218,0.0
10,0.02908189220241744,0.01377354604838383,0.0,0.030680452178543562,0.008457259885297948,0.0
11,0.016242529400424126,0.04182699631277135,0.0,0.04745746926923537,0.003441385006517516,0.0
12,0.007591093117408907,0.0177837591204189,0.0,0.013942827102546202,0.003300920312373944,0.0
13,0.0,0.016095540977872986,0.0,0.01040171435893601,0.0009984265142365632,0.0
14,0.009278002699055331,0.022512100512739754,0.0,0.018719214675521022,0.024883860816357427,0.0
15,0.0,0.009355975774093115,0.0,0.008060641979238172,0.005285787428311218,0.0
16,0.025279545016387128,0.03788957900810013,0.05555555555555555,0.03224195485898359,0.0056161491425806695,0.0
17,0.13469606310736965,0.07698445551283922,0.027777777777777776,0.052739522930961,0.049122584500438916,0.09090909090909091
18,0.020181572813151766,0.03644243319054622,0.027777777777777776,0.022380954790254873,0.03818981416954855,0.0
19,0.07900346543724945,0.07286825477204643,0.0,0.04069732212402366,0.09142114082531315,0.18181818181818182
20,0.02253527591873457,0.07149230627660146,0.027777777777777776,0.03906680597571335,0.059775361308858604,0.09090909090909091
21,0.0,0.024108067194597738,0.05555555555555555,0.021624383900132212,0.007702147395539202,0.0
22,0.026416782413242332,0.055110689760387646,0.0,0.029069438413691095,0.052836731133398936,0.09090909090909091
23,0.057946339903769566,0.03569905849471025,0.027777777777777776,0.03913255554327208,0.02695751588438721,0.0
24,0.12747061764149362,0.07494054025141932,0.5277777777777778,0.07119902973579882,0.052814724997983106,0.09090909090909091
25,0.016286126270400804,0.050286023985285845,0.027777777777777776,0.05596200335626565,0.06143805945744062,0.0
26,0.04196971963516673,0.06638405100856198,0.0,0.04144941384042249,0.06763885803718973,0.09090909090909091
27,0.03877204768821796,0.040655523019090055,0.0,0.03007905144159019,0.019169789073342016,0.0
28,0.0,0.0020900045358660368,0.027777777777777776,0.03935025569460593,0.015236856804218858,0.0
29,0.03395612690230814,0.03216248590280947,0.027777777777777776,0.01711957345945972,0.038656060513460905,0.0
30,0.01782933665524759,0.04392923382245774,0.027777777777777776,0.03725548489529556,0.06335016232830995,0.09090909090909091
31,0.033836141221540196,0.023903473879510903,0.027777777777777776,0.03546885179792721,0.014303988020287093,0.0
32,0.020559484375273857,0.01615387057391303,0.027777777777777776,0.016490690210294975,0.0,0.0
33,0.012410834779255833,0.05339320132178451,0.027777777777777776,0.02711453643956624,0.05188050226806595,0.0
34,0.0,0.0006375176474676204,0.0,0.005418294954818369,0.024390133419207476,0.0
