,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.17600457344283024,0.17900816541852962,0.037037037037037035,0.14364021831120044,0.16591219017998995,0.25
1,0.23332164184921725,0.1652964028148655,0.05555555555555555,0.14220251374491066,0.17908706579588923,0.0
2,0.14770015825953006,0.18119817084092676,0.2037037037037037,0.21253036306016287,0.13265453818175407,0.0
3,0.1757263527974229,0.12789578899364298,0.14814814814814814,0.1873204916295611,0.15218876463190192,0.25
4,0.19126715436731984,0.2771341526653792,0.5555555555555556,0.21770965254285038,0.18271521426423581,0.25
5,0.07598011928367962,0.0694673192666558,0.0,0.09659676071131439,0.18744222694622892,0.25
