,hps,fit,pred
decision_tree-zoo_data,1.3043299480050337,0.0006491860040114261,0.00014598100096918643
adaboost-zoo_data,1.61563074800506,0.0032740280003054067,0.0007116010019672103
samba-zoo_data,3.3595557020016713,0.010653844998159911,0.005417765998572577
random_forest-zoo_data,29.581279616002575,0.10020226499909768,0.0073441650019958615
random_scm-zoo_data,24.260831270999915,0.35357933300110744,0.025023791000421625
scm-zoo_data,1.5797018980010762,0.0006786689991713502,0.000111805995402392
