,hps,fit,pred
decision_tree-zoo_data,1.2279347259973292,0.0006238019996089861,0.00014567400648957118
adaboost-zoo_data,1.5767364069979521,0.0032496679996256717,0.0006927979993633926
samba-zoo_data,3.3366923479989055,0.009102575997530948,0.00475006800115807
random_forest-zoo_data,27.90709640899877,0.008043743997404817,0.0009873750022961758
random_scm-zoo_data,24.82165363599779,0.4686558750036056,0.031217133000609465
scm-zoo_data,1.595760837000853,0.0006861699948785827,0.00011052099580410868
