,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.06887447247832545,0.006197109369434365,0.01875,0.023841990514685253,0.016575252176811505,0.19497113906687197
1,0.035525412867158664,0.07342312464020295,0.0945037431202572,0.035668470192151254,0.13110859978554856,0.16252896368591627
2,0.016859103739596263,0.037143983857975016,0.05806480473942564,0.010016264646545148,0.030579538539633074,0.075
3,0.023702112299549515,0.012811412561015683,0.0,0.006117941517748477,0.02140961968733301,0.0
4,0.06292335242107079,0.041637136660615436,0.023076923076923075,0.019034822813004445,0.016863136843896093,0.0
5,0.017374768027665827,0.0050125731396564194,0.0,0.005435321920079559,0.03537093397412425,0.0
6,0.032423044343865816,0.006986987181760217,0.0,0.006544330633811178,0.01724978054881184,0.0
7,0.03414088624295059,0.010254754526974282,0.0,0.00812703711474683,0.019358282014357103,0.0
8,0.037892264257638815,0.012911049021158945,0.0,0.007516175471169583,0.016816259091103833,0.075
9,0.021908329531222525,0.025131787521328046,0.023076923076923075,0.010274422741345945,0.019352127527923074,0.0
10,0.011605443451142342,0.005517461427061668,0.0,0.007961505098429163,0.019744592470543644,0.0
11,0.10247288285349601,0.09548361495911774,0.45279929216541775,0.03322350045852838,0.023914001899211994,0.2865472163522288
12,0.055131244289403254,0.04371743016881061,0.06743275631599813,0.029131665742460705,0.03438562183268554,0.07371114795831994
13,0.10137327726907704,0.1259086985086876,0.11062808245806496,0.04452142950316769,0.01880496778692863,0.15
14,0.05668573572461501,0.054133461925379316,0.0276371795849867,0.025673108403743337,0.03189869953290092,0.09533930633969041
15,0.06850339072562824,0.04996819746384151,0.10329431281931094,0.032317107080510984,0.028731922577576615,0.1141220272942124
16,0.06754899833298415,0.10001569900287445,0.0700795710773959,0.03342590718464098,0.030222755395091422,0.023076923076923078
17,0.07760311050916378,0.06592000414399292,0.09410222047877091,0.026802623587842512,0.05835939446024545,0.19319267523204292
18,0.02937456528934846,0.0629522845411662,0.0434466529766282,0.01442021571408157,0.015455424312547232,0.05977800400911367
