,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.0,0.0,0.0,0.1837099695972731,0.08849006659104312,0.0
1,0.0,0.0,0.0,0.016480258182230586,0.0025563797015190235,0.0
2,0.0,0.0,0.0,0.2285057727034402,0.1794667726502454,0.0
3,1.0,1.0,1.0,0.33843025159168516,0.4348701782751635,1.0
4,0.0,0.0,0.0,0.012347765910994998,0.0,0.0
5,0.0,0.0,0.0,0.006677511965668624,0.002379608764711857,0.0
6,0.0,0.0,0.0,0.0024097489890506263,0.042471498205616694,0.0
7,0.0,0.0,0.0,0.06330693019702598,0.023966059701740844,0.0
8,0.0,0.0,0.0,0.024352230993425615,0.07247836304586058,0.0
9,0.0,0.0,0.0,0.01578283006969163,0.047368212116381904,0.0
10,0.0,0.0,0.0,0.005586081443362619,0.031780130169157254,0.0
11,0.0,0.0,0.0,0.0011539747761807853,0.0,0.0
12,0.0,0.0,0.0,0.03749053898686717,0.06902225194101363,0.0
13,0.0,0.0,0.0,0.006583133408019675,0.0026788410045858035,0.0
14,0.0,0.0,0.0,0.004650283864809594,0.0,0.0
15,0.0,0.0,0.0,0.05253271732027357,0.0024716378329603817,0.0
