,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.09153815981376762,0.0002502580015238096,0.0,0.017754207231299945,0.0021496819940267004,0.08888888888888889
1,0.0,0.0,0.0,0.0,0.011652347973680406,0.0
2,0.03432239667115668,0.013631080481361836,0.1134939929097254,0.016798952827487126,0.021348335517153295,0.06666666666666667
3,0.05305454560855348,0.014978475774810828,0.0,0.00795052936076253,0.018691319340235737,0.0
4,0.12209815139207958,0.018156254426072813,0.07699336230698839,0.051445206782202865,0.020857367760745815,0.13653561919382784
5,0.026594101888720183,0.01649461667904637,0.03469073672506173,0.010591110826690134,0.015276150751098222,0.12957670877434002
6,0.11804950570807919,0.008172779471358579,0.042105263157894736,0.033846206963561054,0.010143912137486211,0.0
7,0.03421792614218466,0.018056357932465645,0.03333333333333333,0.007749808668707121,0.014572748868407643,0.09686442096757052
8,0.011698325369361443,0.00690713898698153,0.0,0.0020933254579267534,0.009617268989271269,0.0
9,0.001345459414199192,0.005971485817269935,0.021052631578947368,0.006422812512137669,0.013387497757230804,0.044444444444444446
10,0.02041152876378558,0.006552982616601459,0.0,0.004869292147371079,0.00881866173787076,0.0
11,0.0020197468347468417,0.008938222718915916,0.0,0.0031906888829839183,0.015373087588897745,0.0
12,0.0024833186453481057,0.0034132769743373636,0.0,0.0041916751049018396,0.01088940896065038,0.0
13,0.01920093242700955,0.01806127353009637,0.0,0.0079705590024291,0.010821457824803695,0.07027283689263066
14,0.011556672360239419,0.006907727673819946,0.021052631578947368,0.0029003281562134504,0.012522138095384239,0.0
15,0.011344065276825748,0.010576093566489378,0.0,0.0039435066730656365,0.027200350654128666,0.1
16,0.010286064981601251,0.006619553554260633,0.0,0.002755126265295341,0.010908023513402873,0.0
17,0.01061295289493345,0.011940990531709567,0.0,0.01295886593108435,0.008807459669515615,0.0
18,0.012716967542439082,0.003870812039288834,0.0,0.0006718915130457229,0.006376301432031998,0.0
19,0.007584148020178026,0.023192096082549244,0.0,0.0040996070142522816,0.013772343430823992,0.0
20,0.0,0.014505898636476715,0.0,0.004217615552057986,0.01879722407841948,0.0
21,0.025512834515435692,0.008640673074445441,0.0,0.011624229125007393,0.005462402843809512,0.0
22,0.013379142442471455,0.016654003262723628,0.0,0.003122474523713255,0.006629160809315563,0.0
23,0.025510141109901494,0.02289532659830426,0.0,0.004611269395267239,0.010712261788321992,0.07027283689263066
24,0.017080392742257644,0.008440231846928988,0.0,0.003568462007342876,0.0041311598251252725,0.0
25,0.009696401421575792,0.005207777470964427,0.0,0.005251775003363436,0.005424949309645116,0.0
26,0.1234594757128389,0.01671459589251115,0.15106067994125794,0.017352667044265184,0.02220209933672249,0.13653561919382784
27,0.03241227380121405,0.01349880028333317,0.0,0.00724483245455578,0.006172733967249072,0.0
28,0.002953524427794281,0.007353934797674297,0.13333333333333333,0.00570357120484067,0.014866563090211135,0.0
29,0.006710138273021271,0.008196344142030526,0.0,0.0005153671893745278,0.014204968296130846,0.0
30,0.0019866549162784832,0.022308864935237524,0.03333333333333333,0.011064062718337786,0.008154813430784547,0.0
31,0.00959599263874262,0.007486684437752993,0.0,0.00644470018665677,0.015548389982757996,0.0
32,0.006953292206974694,0.01377959442069056,0.0,0.005653622884116039,0.012096664154491977,0.0
33,0.019604777054611833,0.012534979306613231,0.0,0.003806558275959932,0.011696600117839066,0.0
