,hps,fit,pred
decision_tree-Abalone_data,2.386906869003724,0.0191265100002056,0.0003119949979009107
adaboost-Abalone_data,49.021656646997144,0.9343341050043819,0.03898773300170433
samba-Abalone_data,6372.434879699002,168.28616293999949,1.368360335000034
random_forest-Abalone_data,62.81929207000212,0.7351610119949328,0.03274919799878262
random_scm-Abalone_data,61.7178570939941,0.3027828740014229,0.011363436999090482
scm-Abalone_data,2.052032464001968,0.004294040001695976,0.0001507989945821464
