,fit,hps,pred
decision_tree-hepatitis_data,0.001075884199599386,1.4520674448001956,0.000158491399633931
adaboost-hepatitis_data,0.08345994659939607,18.239642609700603,0.010347999599616742
samba-hepatitis_data,0.7882989945996087,55.487655473299675,0.013855237200186821
random_forest-hepatitis_data,0.28146725519945903,39.25478610270002,0.019329568600369385
random_scm-hepatitis_data,0.35515940620134645,33.90166766979964,0.02162807150016306
scm-hepatitis_data,0.0012432801002432825,1.9137190778998048,0.0001285047004785156
