,fit,hps,pred
decision_tree-hepatitis_data,0.00027862896120514293,0.12104475665311379,2.2491729896831504e-05
adaboost-hepatitis_data,0.07236681631283556,1.7475071244905598,0.008698617172272416
samba-hepatitis_data,0.6772822744208121,11.063254307592008,0.004351604369687497
random_forest-hepatitis_data,0.17326804795190287,5.299361601762025,0.011078146628823156
random_scm-hepatitis_data,0.24540681527322827,3.8919764878671232,0.013954121716241264
scm-hepatitis_data,0.0004262912567018804,0.18339708011214848,1.3753387554456565e-05
