,hps,fit,pred
decision_tree-hepatitis_data,1.225086681999528,0.0015871350005909335,0.00015115199857973494
adaboost-hepatitis_data,15.284354113002337,0.15541844700055663,0.01855949899982079
samba-hepatitis_data,47.99990474399965,0.4565259769988188,0.0118639020001865
random_forest-hepatitis_data,30.66595615500046,0.22050292100175284,0.015517417999944882
random_scm-hepatitis_data,26.37147051300053,0.4868474890026846,0.031145297001785366
scm-hepatitis_data,1.6516065299983893,0.0010509540006751195,0.00012035500185447745
