,hps,fit,pred
decision_tree-zoo_data,1.285294902001624,0.0006552350023412146,0.0001437479950254783
adaboost-zoo_data,1.685902769000677,0.0032513909973204136,0.000718937000783626
samba-zoo_data,3.2739059279992944,0.010528960003284737,0.005122081005538348
random_forest-zoo_data,32.445871380994504,0.07819106100214412,0.006257437002204824
random_scm-zoo_data,24.477195469000435,0.3136170409998158,0.022993738995864987
scm-zoo_data,1.620810223997978,0.0007968150021042675,0.00012696599878836423
