,hps,fit,pred
decision_tree-australian,1.452986295997107,0.0011273490017629229,0.00016754600073909387
adaboost-australian,18.24793386300007,0.0437883460035664,0.004841226000280585
samba-australian,164.56118968299415,1.4134506370028248,0.04721668799902545
random_forest-australian,34.79204986200057,0.011582686995097902,0.0012471220034058206
random_scm-australian,36.49331589099893,0.34928803000366315,0.02565573700121604
scm-australian,1.8258117369987303,0.0016788059947430156,0.0001347840006928891
