,hps,fit,pred
decision_tree-bupa_data,1.8753699419976328,0.0021528349971049465,0.00015612999777658843
adaboost-bupa_data,22.269000913998752,0.06106390700006159,0.007139011999242939
samba-bupa_data,111.06746183200084,2.917239836999215,0.029198349002399482
random_forest-bupa_data,40.45517072099756,0.21535963699716376,0.013694222998310579
random_scm-bupa_data,32.38863083799879,0.3830669829985709,0.02680692200010526
scm-bupa_data,1.7856153009997797,0.0008052099983615335,0.00012394099758239463
