,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.015299236621442678,0.005785018942545049,0.004545454545454545,0.00486985847927618,0.013990768707936566,0.050301787543486264
1,0.0,0.0,0.0,0.0,0.009966261142666407,0.0
2,0.0671102335103332,0.00442262193068546,0.049999999999999996,0.006572860094022587,0.008663458464961242,0.04285714285714286
3,0.004150256488151413,0.0023762310237250887,0.01183105905375057,0.004033477355057924,0.013256814473371155,0.0
4,0.0,0.0,0.0,0.0,0.008846953794780616,0.0
5,0.00912654383072809,0.0031968188237662012,0.0,0.002757335099171173,0.007588795517727525,0.0
6,0.020813456704650492,0.004448605020061422,0.02036958076800576,0.0027053934979228283,0.010043505485480627,0.034961062855918865
7,0.0,0.00016371781904988625,0.0,0.0019293241357115766,0.007180113117876129,0.0
8,0.0693092788727283,0.00991254410087856,0.1694145351365704,0.006726671481265107,0.05474390416186046,0.03905070244635938
9,0.01438063423077781,0.005869447859389081,0.023325242700537437,0.004518421531473673,0.02236854339902235,0.023076923076923078
10,0.03076221667649029,0.0033660445791725826,0.011030171743880553,0.005132940371238686,0.008704651571298423,0.0
11,0.015620386902045485,0.008384094080725145,0.09573017003674711,0.00818842390811504,0.007628629616936348,0.0
12,0.012747874472198684,0.004330418725661827,0.034831278615124285,0.003923002785580809,0.013373297872102246,0.0
13,0.02408600443794154,0.005780990186926563,0.023076923076923078,0.002573620524759019,0.011630067460623408,0.0
14,0.01588597379207401,0.004955820881496144,0.0,0.002832041230694824,0.006078075740472456,0.023076923076923078
15,0.012773638073046541,0.0020598934433661395,0.0,0.0008253216101600595,0.008249741338983171,0.0
16,0.010786597320705636,0.00711180571463197,0.029027396220352848,0.0037812014223364133,0.00827046386132972,0.0
17,0.024153570885798795,0.016946913079207,0.03240900951239453,0.005557740147661748,0.021409877949294023,0.04779198134948559
18,0.009720479985478411,0.008501513039022317,0.008333333333333333,0.0016310350863333798,0.013518685348192623,0.03756097622935884
19,0.02400923784471873,0.0060909186603296,0.025204861575616654,0.0038694668562692675,0.016611787209144947,0.037408370965609256
20,0.020378159563730736,0.007945376508543822,0.04057945464075589,0.005677829025463415,0.017210342948554648,0.0434738433992801
21,0.02324999083037853,0.005381917366979917,0.01819192624643019,0.0017133493196630997,0.008617717391007062,0.0
22,0.014367112264832747,0.01151982247711767,0.016781058308925404,0.005525488862913407,0.018415201644248827,0.04989530923324634
23,0.01733687543670186,0.007538011208990548,0.06809876892358455,0.003983237804343288,0.007581154470811316,0.0
24,0.02812774011209681,0.013621777650677172,0.1609542586919367,0.008748300212519267,0.013696951220000737,0.038476630234347026
25,0.013562148675115793,0.007423044738175653,0.032610110998549706,0.0052239590888484505,0.017598518042254402,0.04398149498185308
26,0.014097653347120234,0.007122312428508302,0.0,0.0038771010732711864,0.019484919688221317,0.05450495099692591
27,0.011689181575816047,0.005471166247061232,0.0349487765446055,0.00353002375748186,0.005918434797169801,0.0
28,0.005802968960863699,0.0016934441757293184,0.024118589743589745,0.004503556050653046,0.013028264440099828,0.0
29,0.012624259664573851,0.00933130781634051,0.012634506462791113,0.0027772299282148903,0.00841507177837561,0.04285714285714286
30,0.021518070027925603,0.008171831347750532,0.040020781570057416,0.0041980668972446894,0.01798902734207325,0.03957876604641404
31,0.01107302419490226,0.0037904654085738256,0.016954620266967924,0.005250416295367682,0.025085008772877358,0.04285714285714286
32,0.011087741414195256,0.00493809997446809,0.013669095641559324,0.0034646151709003523,0.008784125822663321,0.0
33,0.026740638435189323,0.009646770051861929,0.01965412735845126,0.0027036923725369385,0.013193353333576182,0.04134753985760695
34,0.00463023221882711,0.0009136544185486466,0.0,0.001523903327369535,0.009172617885791746,0.03333333333333333
