,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.020680820710983504,0.015608855969159846,0.0015151515151515152,0.03169506826309782,0.03229580543511713,0.05785214785214785
1,0.0,0.0,0.0,0.0,0.009924138172187066,0.0
2,0.04853006840201973,0.005346754992208717,0.016666666666666666,0.0383011107230244,0.026661289577052577,0.014285714285714285
3,0.0019296716901445205,0.0019733373563336556,0.005902777777777778,0.026779857235899547,0.02683722285080195,0.0
4,0.0,0.0,0.0,0.0,0.01048598636860804,0.0
5,0.007829445717409775,0.005519595139824489,0.0,0.011910692858754623,0.012859191745656315,0.0
6,0.025526917249133585,0.011219877290041683,0.009946236559139784,0.019423871930132855,0.03836582316655919,0.08916527916527917
7,0.0,0.00012523340886213454,0.0,0.007071685687794646,0.011446303633444097,0.0
8,0.10896188304620555,0.021541101145737124,0.26543131375792667,0.052522362675788435,0.05882138828259718,0.07487956487956489
9,0.02504069534470798,0.014418511433539727,0.009965034965034966,0.015877049076841177,0.023862523681432116,0.007692307692307693
10,0.03824760459096554,0.012581711096188376,0.006915933528836754,0.02721323483070161,0.011091878648426387,0.0
11,0.04058851793047463,0.04730926559853639,0.11411512770383739,0.04914561010906274,0.01307721075975148,0.0
12,0.02151998903386394,0.023609843228391398,0.02161290322580645,0.017490518868922965,0.015653286984660647,0.0
13,0.01830532437174284,0.015302929353958671,0.007692307692307693,0.011667978241264157,0.011816305372901957,0.0
14,0.018611709097493094,0.018025532075019675,0.0,0.020615732927647117,0.01731771356826297,0.007692307692307693
15,0.020873791768092592,0.007514825828201925,0.0,0.007987466282862784,0.008178943433724713,0.0
16,0.02919004967044881,0.0472903323395248,0.031820891921698374,0.03454085960590601,0.012179291986001144,0.0
17,0.0691739392842132,0.08250148428069963,0.04441552623004236,0.053754371302304746,0.04627613525584019,0.08666777666777667
18,0.02241151882393875,0.028405587572863916,0.0027777777777777775,0.021681662084535355,0.0349655871294952,0.024475524475524476
19,0.03715684294706999,0.07155253526653202,0.018225806451612904,0.04360737307464101,0.06860526036458672,0.1484160284160284
20,0.04502566173307927,0.062822412740528,0.03680861029651352,0.04402046086584346,0.04450194753981825,0.052657342657342655
21,0.029854407504412105,0.02865614743767409,0.008680555555555556,0.022577367604664608,0.026898760410515633,0.0
22,0.03336616480643907,0.05280347777511496,0.00707070707070707,0.03309272236148947,0.03790471869975542,0.04040404040404041
23,0.03572543647465252,0.03197869966311239,0.04378156565656566,0.03656308966833448,0.012931226133278077,0.0
24,0.07628520788663211,0.08206498072195931,0.18945326402987694,0.07036273759485856,0.047150022681445816,0.09345099345099346
25,0.02506644192107512,0.0404426371211231,0.025848810687520363,0.04897636909367516,0.05583823396845988,0.08007437007437009
26,0.031243351845439277,0.06191735419835528,0.0,0.04337172870271498,0.05650100898936787,0.052180042180042185
27,0.028371010517794844,0.035464013558882304,0.03259129759129759,0.028342136934606233,0.020094288617760338,0.0
28,0.001934322986954566,0.0021917367551281593,0.013595085470085472,0.03082655161470856,0.029548443297114167,0.0
29,0.023322387044401927,0.030944696312406622,0.00817550505050505,0.023120678469012664,0.027684555111579356,0.014285714285714285
30,0.04013524977535784,0.045995802946181455,0.03883783555154523,0.040247880298603496,0.04542441356863675,0.09685758685758686
31,0.020766947060655405,0.0237544957180654,0.02019244868035191,0.0340327635379948,0.03292501636630809,0.014285714285714285
32,0.01761944714917229,0.020192757571094185,0.008933080808080808,0.016418466098412333,0.011112210186264676,0.0
33,0.03516176287541657,0.050123578799887825,0.009027777777777777,0.03262423612804835,0.035123858450844425,0.033566433566433566
34,0.0015434107396090366,0.0007998953048626945,0.0,0.004136305247850885,0.025640009561744198,0.01111111111111111
