,fit,hps,pred
decision_tree-yeast_data,0.0028190310948099113,0.24219510790742002,0.0001224550123702037
adaboost-yeast_data,0.1887135838822003,4.206140493313227,0.016981503381343504
samba-yeast_data,0.38606911015982165,248.0266125191028,0.059079731815347813
random_forest-yeast_data,0.22376248727737794,10.297994754791617,0.014990362214226814
random_scm-yeast_data,0.21777251364947584,9.403275599834997,0.008457131722944962
scm-yeast_data,0.0008851313738471293,0.3596393954489532,3.574995173683737e-05
