,hps,fit,pred
decision_tree-pima,1.5875132270011818,0.006777814996894449,0.00018221400387119502
adaboost-pima,25.793168133997824,0.2855321509996429,0.026789497991558164
samba-pima,231.8478991890006,10.995512503999635,0.07810881099430844
random_forest-pima,49.128410340999835,0.3053328189998865,0.018091833000653423
random_scm-pima,38.81411158700939,0.837640890997136,0.030912620000890456
scm-pima,1.9916992520011263,0.002178857001126744,0.00020334700820967555
