,fit,hps,pred
decision_tree-metabolomics_bleuets,0.174276731159269,3.089353641192491,0.00048080690019491304
adaboost-metabolomics_bleuets,4.3986991814062755,20.49482453618853,0.035303243349565666
samba-metabolomics_bleuets,4.026248667287112,110.76157787425079,0.018496901080444043
random_forest-metabolomics_bleuets,0.5977483799160794,6.974892452408482,0.013865302060664756
random_scm-metabolomics_bleuets,3.2655814437326987,67.57740714835167,0.07229378060724496
scm-metabolomics_bleuets,0.01370399022248967,0.998675092899633,4.6082100189547194e-05
