,fit,hps,pred
decision_tree-ionosphere_data,0.0037255324641291537,0.07945134920486585,5.544741806490024e-06
adaboost-ionosphere_data,0.048732199315916803,1.0392684229659097,0.004747254659827639
samba-ionosphere_data,0.4662493985551527,1.4989206038291571,0.002686085602926197
random_forest-ionosphere_data,0.22722429739578603,2.194299763858956,0.011443903412273177
random_scm-ionosphere_data,0.3626269804667593,4.70499420376529,0.01637257330275242
scm-ionosphere_data,0.0007393282876238846,0.0780655376460404,1.1974645328675401e-05
