,decision_tree,adaboost,samba,random_forest,random_scm,scm
0,0.0074973398894232325,0.007130476406346174,0.0,0.007346682765492376,0.0565499637914874,0.23025641025641025
1,0.017940647333355476,0.12863867919993371,0.0015625,0.05470900278159303,0.079264360829128,0.008333333333333333
2,0.017219143060745002,0.14832102697170685,0.14010675697065927,0.06550018701453893,0.07425208651407439,0.0
3,0.014470861276262029,0.021858862375949462,0.0111012260405587,0.01720949010834788,0.053638466930481424,0.126025641025641
4,0.024957938009685144,0.10776810727237074,0.14488556393594898,0.07400790724207136,0.06991890497236093,0.008333333333333333
5,0.006856628319883028,0.014948050724710862,0.0,0.022497603336047577,0.06244156939369357,0.0
6,0.013260777924509502,0.10696865747172264,0.054971594722675196,0.09652007125151794,0.0803019114544347,0.0
7,0.7596745594149936,0.15077165345445914,0.30058549489036374,0.3244267484360084,0.11028009797015488,0.4176923076923077
8,0.05696998830129325,0.0036841446882550782,0.0030303030303030303,0.07631185889534221,0.06567483646427441,0.0
9,0.0062815376338286,0.05126297941071127,0.15362770589152558,0.101792770068963,0.07813674029146814,0.0
10,0.004219327997301081,0.01093857246020015,0.0,0.00777891906721289,0.06005108497954812,0.0
11,0.02349877889023253,0.018790478513019106,0.009375,0.012126772133487583,0.07029101466130343,0.16769230769230767
12,0.03317130424049146,0.11155379512512534,0.030116215858196238,0.05732046509412703,0.07190416461949677,0.041666666666666664
13,0.013981167707996048,0.1173645159254895,0.1506376386597693,0.08245152180524987,0.06729479712809379,0.0
