,hps,fit,pred
decision_tree-pima,2.128603450997616,0.0019427429942879826,0.00016111900913529098
adaboost-pima,27.705735287992866,0.20513076698989607,0.015315675002057105
samba-pima,449.8563615269959,5.1476112520031165,0.06520930099941324
random_forest-pima,39.16536662400176,0.7923978619946865,0.042304265007260256
random_scm-pima,39.52881638200779,0.7298995260061929,0.03430002000823151
scm-pima,2.084077049003099,0.0018723760003922507,0.00014182300947140902
